,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
16,prime-burger-london-2,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'british', 'title': 'British'}]","{'latitude': 51.5087320015045, 'longitude': 0.0266193129640824}",+44 20 7069 4823,11260.097458571396,jVCb9mONsfknb-3z0kpOnQ,,False,"{'address1': '1 Western Gateway', 'address2': 'Royal Victoria Docks', 'address3': '', 'city': 'London', 'zip_code': 'E16 1XL', 'country': 'GB', 'state': 'XGL', 'display_address': ['1 Western Gateway', 'Royal Victoria Docks', 'London E16 1XL', 'United Kingdom']}",Prime Burger,+442070694823,£,2.0,3,[],https://www.yelp.com/biz/prime-burger-london-2?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
17,chez-mal-london,"[{'alias': 'steak', 'title': 'Steakhouses'}]","{'latitude': 51.5209697, 'longitude': -0.1000388}",+44 844 693 0656,2616.4683725687637,igl0hFiiJEp7YWXECRDbJA,https://s3-media1.fl.yelpcdn.com/bphoto/lKumDQ8_k1Z8Du5_ixCRgQ/o.jpg,False,"{'address1': '18-21 Charterhouse Square', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'EC1M 6EQ', 'country': 'GB', 'state': 'XGL', 'display_address': ['18-21 Charterhouse Square', 'London EC1M 6EQ', 'United Kingdom']}",Chez Mal,+448446930656,,4.5,4,[],https://www.yelp.com/biz/chez-mal-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
18,marlborough-head-london,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]","{'latitude': 51.5133685, 'longitude': -0.1537988}",+44 20 7629 5981,1240.2593364094992,B3KOxvXOZ5Kzfi8qe7sVuw,https://s3-media1.fl.yelpcdn.com/bphoto/bXZzFLG1UisY_BEUCPYADQ/o.jpg,False,"{'address1': '24 North Audley Street', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'W1K 6WD', 'country': 'GB', 'state': 'XGL', 'display_address': ['24 North Audley Street', 'London W1K 6WD', 'United Kingdom']}",Marlborough Head,+442076295981,££,3.0,43,[],https://www.yelp.com/biz/marlborough-head-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
19,chez-bob-london-2,"[{'alias': 'british', 'title': 'British'}]","{'latitude': 51.550894, 'longitude': -0.16586}",+44 20 7435 4925,4710.397516855829,qC6kGI9-9B-FYYkDHPKt0g,https://s3-media3.fl.yelpcdn.com/bphoto/n9WvVfGgsgMwyy6ixfbYng/o.jpg,False,"{'address1': '205-207 Haverstock Hill', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'NW3 4QG', 'country': 'GB', 'state': 'XGL', 'display_address': ['205-207 Haverstock Hill', 'London NW3 4QG', 'United Kingdom']}",Chez Bob,+442074354925,££,4.0,27,[],https://www.yelp.com/biz/chez-bob-london-2?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
20,gaucho-london-10,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'steak', 'title': 'Steakhouses'}]","{'latitude': 51.4928981398443, 'longitude': -0.167545877197495}",+44 20 7584 9901,3113.7993507304964,kcPr8-2QWNOqcBQ0XVOS5Q,https://s3-media2.fl.yelpcdn.com/bphoto/DXrU6WicKdg_uqXtu1XjTA/o.jpg,False,"{'address1': '89 Sloane Avenue', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'SW3 3DX', 'country': 'GB', 'state': 'XGL', 'display_address': ['89 Sloane Avenue', 'London SW3 3DX', 'United Kingdom']}",Gaucho,+442075849901,££££,4.0,30,[],https://www.yelp.com/biz/gaucho-london-10?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
21,the-ivy-london,"[{'alias': 'british', 'title': 'British'}, {'alias': 'modern_european', 'title': 'Modern European'}]","{'latitude': 51.512814, 'longitude': -0.128013}",+44 20 7836 4751,549.6549455465449,75-HeBBB391Np6T7GdJ5xQ,https://s3-media4.fl.yelpcdn.com/bphoto/lEnYz6GEUmkxbnZCPTGzXg/o.jpg,False,"{'address1': '1 - 5 West Street', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'WC2H 9NQ', 'country': 'GB', 'state': 'XGL', 'display_address': ['1 - 5 West Street', 'London WC2H 9NQ', 'United Kingdom']}",The Ivy,+442078364751,£££,4.0,165,[],https://www.yelp.com/biz/the-ivy-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
22,mcdonalds-watford,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.692272, 'longitude': -0.3856212}",+44 1923 671550,26370.788565146642,bPp9mEnzTDyIk0s_qA6Z0w,,False,"{'address1': '873 St Albans Road', 'address2': None, 'address3': None, 'city': 'Watford', 'zip_code': 'WD25 0NH', 'country': 'GB', 'state': 'HRT', 'display_address': ['873 St Albans Road', 'Watford WD25 0NH', 'United Kingdom']}",McDonald's,+441923671550,£,3.5,5,[],https://www.yelp.com/biz/mcdonalds-watford?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
23,nandos-london-119,"[{'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]","{'latitude': 51.5133453, 'longitude': -0.0955712}",+44 20 7248 0651,2795.2103832872613,IIdSUi720t-2nr_rJaEQSA,https://s3-media2.fl.yelpcdn.com/bphoto/ZwCzL-ZFrgsN1Wqt10RrCw/o.jpg,False,"{'address1': 'Level 1 S', 'address2': 'Cheapside Passage', 'address3': '', 'city': 'London', 'zip_code': 'EC4M 9AF', 'country': 'GB', 'state': 'XGL', 'display_address': ['Level 1 S', 'Cheapside Passage', 'London EC4M 9AF', 'United Kingdom']}",Nando's ,+442072480651,££,4.0,9,[],https://www.yelp.com/biz/nandos-london-119?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
24,ruby-london,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 51.525381, 'longitude': -0.081387}",,4046.4468397031774,OU4wwhyq8ZTN2N7I5V3mTw,https://s3-media1.fl.yelpcdn.com/bphoto/CtEkulLzwX38Zxm0awitMw/o.jpg,False,"{'address1': '35 Charlotte Road', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'EC2A 3PB', 'country': 'GB', 'state': 'XGL', 'display_address': ['35 Charlotte Road', 'London EC2A 3PB', 'United Kingdom']}",Ruby,,£,4.5,18,[],https://www.yelp.com/biz/ruby-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
25,xian-impressions-london,"[{'alias': 'szechuan', 'title': 'Szechuan'}]","{'latitude': 51.5539006581936, 'longitude': -0.110344699913454}",+44 20 3441 0191,4897.827262129786,Aar0fS6vSWRhQc7WddYagg,https://s3-media4.fl.yelpcdn.com/bphoto/VDbI_euzpp8AfjMF2-ndIw/o.jpg,False,"{'address1': '117 Benwell Road', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'N7 7BW', 'country': 'GB', 'state': 'XGL', 'display_address': ['117 Benwell Road', 'London N7 7BW', 'United Kingdom']}",Xi'an Impressions,+442034410191,££,4.5,26,[],https://www.yelp.com/biz/xian-impressions-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
26,the-selkirk-london,"[{'alias': 'british', 'title': 'British'}]","{'latitude': 51.430430253095, 'longitude': -0.1678844}",+44 20 8672 6235,9426.129534225136,1XPt3it8-3s4YNJ4GVWn1Q,https://s3-media2.fl.yelpcdn.com/bphoto/QnxBBaqX5-b2b2r6SlGdPg/o.jpg,False,"{'address1': '60 Selkirk Road', 'address2': 'Tooting Broadway', 'address3': '', 'city': 'London', 'zip_code': 'SW17 0ES', 'country': 'GB', 'state': 'XGL', 'display_address': ['60 Selkirk Road', 'Tooting Broadway', 'London SW17 0ES', 'United Kingdom']}",The Selkirk,+442086726235,££,4.0,14,[],https://www.yelp.com/biz/the-selkirk-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
27,bills-restaurant-london,"[{'alias': 'british', 'title': 'British'}]","{'latitude': 51.4196330904924, 'longitude': -0.205211435926319}",+44 20 8947 8285,11420.169089771047,SxSJ9eWziYO_a1ZLm-rZ6Q,https://s3-media2.fl.yelpcdn.com/bphoto/Tp1K1PxUbDa4X3PH3_D2mg/o.jpg,False,"{'address1': '20 Hartfield Road', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'SW19 3TA', 'country': 'GB', 'state': 'XGL', 'display_address': ['20 Hartfield Road', 'London SW19 3TA', 'United Kingdom']}",Bill's Restaurant,+442089478285,££,4.5,15,[],https://www.yelp.com/biz/bills-restaurant-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
28,aubaine-london-2,"[{'alias': 'french', 'title': 'French'}, {'alias': 'modern_european', 'title': 'Modern European'}]","{'latitude': 51.510943165527, 'longitude': -0.13932155272286}",+44 20 7440 2510,313.8901916158326,s-qlBUXcTEPeYVKxya2H1Q,https://s3-media2.fl.yelpcdn.com/bphoto/L99EtP0EImyk5gR_O2xBNg/o.jpg,False,"{'address1': '4 Heddon Street', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'W1B 4BS', 'country': 'GB', 'state': 'XGL', 'display_address': ['4 Heddon Street', 'London W1B 4BS', 'United Kingdom']}",Aubaine,+442074402510,£££,3.5,34,[],https://www.yelp.com/biz/aubaine-london-2?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
29,rose-pub-and-kitchen-london,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'pubs', 'title': 'Pubs'}]","{'latitude': 51.474908, 'longitude': -0.039671}",+44 20 8692 3193,7888.9287151248345,7l2DF2Jj-1hSPEKFF4Epgw,https://s3-media2.fl.yelpcdn.com/bphoto/E-PD-k0yxwdAUnG3ID_vmA/o.jpg,False,"{'address1': '272 New Cross Road', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'SE14 6AA', 'country': 'GB', 'state': 'XGL', 'display_address': ['272 New Cross Road', 'London SE14 6AA', 'United Kingdom']}",Rose Pub and Kitchen,+442086923193,££,4.0,9,[],https://www.yelp.com/biz/rose-pub-and-kitchen-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
30,wild-game-co-london,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]","{'latitude': 51.5139302956548, 'longitude': -0.135242827212163}",,131.35169066726897,qrbcOAbIyvpTzCZbu_Jn9A,https://s3-media3.fl.yelpcdn.com/bphoto/_x7jNgBHjh5sDqnXK0sAQA/o.jpg,False,"{'address1': 'Berwick Street', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': '', 'country': 'GB', 'state': 'XGL', 'display_address': ['Berwick Street', 'London', 'United Kingdom']}",Wild Game Co.,,££,4.0,3,[],https://www.yelp.com/biz/wild-game-co-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
31,indigo-restaurant-london,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]","{'latitude': 51.511863, 'longitude': -0.119425}",+44 20 7300 0400,1149.0589861138274,fGArp4WDXn4-gLIo9CX9tg,https://s3-media3.fl.yelpcdn.com/bphoto/LitIW1wZ8DXQLQoDonXMvw/o.jpg,False,"{'address1': '1 Aldwych', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'WC2B 4BZ', 'country': 'GB', 'state': 'XGL', 'display_address': ['1 Aldwych', 'London WC2B 4BZ', 'United Kingdom']}",Indigo Restaurant,+442073000400,£££,4.0,15,[],https://www.yelp.com/biz/indigo-restaurant-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
32,genesis-london-3,"[{'alias': 'vegan', 'title': 'Vegan'}]","{'latitude': 51.5216842, 'longitude': -0.0757523}",+44 20 7059 0138,4276.716918619222,xawmfh92QMgz-ab-hE3zcw,https://s3-media1.fl.yelpcdn.com/bphoto/vCV_813_6SuZoImG6iVEFw/o.jpg,False,"{'address1': '144 Commerical Street', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'E1 6NU', 'country': 'GB', 'state': 'XGL', 'display_address': ['144 Commerical Street', 'London E1 6NU', 'United Kingdom']}",Genesis,+442070590138,,4.0,6,[],https://www.yelp.com/biz/genesis-london-3?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
33,lots-road-pub-and-dining-room-london,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}]","{'latitude': 51.477665187832, 'longitude': -0.18328892733781}",+44 20 7352 6645,5102.075418994792,eMIy2vQhBnqOkUkhmMMH4w,https://s3-media4.fl.yelpcdn.com/bphoto/Cx84ZwQb-6SvmfshM70p0A/o.jpg,False,"{'address1': '114 Lots Road', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'SW10 0RJ', 'country': 'GB', 'state': 'XGL', 'display_address': ['114 Lots Road', 'London SW10 0RJ', 'United Kingdom']}",Lots Road Pub & Dining Room,+442073526645,££,4.5,20,[],https://www.yelp.com/biz/lots-road-pub-and-dining-room-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
34,opera-tavern-london,"[{'alias': 'tapas', 'title': 'Tapas Bars'}]","{'latitude': 51.5124698, 'longitude': -0.1204465}",+44 20 7836 3680,1079.2036788329553,ofwMyWQN3MMfpqxa3y3l_w,https://s3-media3.fl.yelpcdn.com/bphoto/jvSwJkXSqtA7TswXa9960Q/o.jpg,False,"{'address1': '23 Catherine Street', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'WC2B 5JS', 'country': 'GB', 'state': 'XGL', 'display_address': ['23 Catherine Street', 'London WC2B 5JS', 'United Kingdom']}",Opera Tavern,+442078363680,£££,4.0,46,[],https://www.yelp.com/biz/opera-tavern-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
35,the-bike-shed-london,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 51.5270903, 'longitude': -0.0782151}",,4254.761705491828,BNdzjiLoibX1uSH4kAQy5w,https://s3-media1.fl.yelpcdn.com/bphoto/33PQUiOlno-pAPaCNhpGRQ/o.jpg,False,"{'address1': '384 Old Street', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'EC1V 9LT', 'country': 'GB', 'state': 'XGL', 'display_address': ['384 Old Street', 'London EC1V 9LT', 'United Kingdom']}",The Bike Shed,,££,4.0,12,[],https://www.yelp.com/biz/the-bike-shed-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
36,the-britannia-london,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]","{'latitude': 51.4987026, 'longitude': -0.1953806}",+44 20 7937 6905,4402.893342816699,iFI9StXQCBaPw3xwefdUfA,https://s3-media2.fl.yelpcdn.com/bphoto/M_pyzuys7xplizAtyobMzw/o.jpg,False,"{'address1': '1 Allen Street', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'W8 6UX', 'country': 'GB', 'state': 'XGL', 'display_address': ['1 Allen Street', 'London W8 6UX', 'United Kingdom']}",The Britannia,+442079376905,££,3.5,21,[],https://www.yelp.com/biz/the-britannia-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
37,the-sparrow-hawk-london,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]","{'latitude': 51.4196429327008, 'longitude': -0.082857341554036}",+44 20 8761 4831,10995.9691215757,LfG8aPL1ChY6MgLpiW4nkw,https://s3-media4.fl.yelpcdn.com/bphoto/_UuoGMNRgWrjt3Uxz7E0_w/o.jpg,False,"{'address1': '2 Westow Hill', 'address2': 'Crystal Palace', 'address3': '', 'city': 'London', 'zip_code': 'SE19 1RX', 'country': 'GB', 'state': 'XGL', 'display_address': ['2 Westow Hill', 'Crystal Palace', 'London SE19 1RX', 'United Kingdom']}",The Sparrow Hawk,+442087614831,££,4.0,7,[],https://www.yelp.com/biz/the-sparrow-hawk-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
38,negril-london,"[{'alias': 'caribbean', 'title': 'Caribbean'}]","{'latitude': 51.4527575, 'longitude': -0.1213855}",+44 20 8674 8798,6757.086301937479,w3gHIiTFqUs68ecxO941GA,https://s3-media2.fl.yelpcdn.com/bphoto/7NlfsrAGWoK1hy9GEggKLw/o.jpg,False,"{'address1': '132 Brixton Hill', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'SW2 1RS', 'country': 'GB', 'state': 'XGL', 'display_address': ['132 Brixton Hill', 'London SW2 1RS', 'United Kingdom']}",Negril,+442086748798,££,4.0,54,[],https://www.yelp.com/biz/negril-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
39,mcdonalds-london-126,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.5136284, 'longitude': -0.1594495}",+44 20 7402 6297,1628.1589759499805,CjrRVrxrdj-pm0_1Q-yq6w,https://s3-media3.fl.yelpcdn.com/bphoto/3YIFCyrh3DWhw61iZDLGtA/o.jpg,False,"{'address1': '2-4 Marble Arch', 'address2': None, 'address3': None, 'city': 'London', 'zip_code': 'W1H 7EJ', 'country': 'GB', 'state': 'XGL', 'display_address': ['2-4 Marble Arch', 'London W1H 7EJ', 'United Kingdom']}",McDonald's,+442074026297,££,3.0,5,[],https://www.yelp.com/biz/mcdonalds-london-126?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
40,bardens-boudoir-london,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 51.551586151123, 'longitude': -0.074804000556469}",+44 20 7923 9223,6046.687829385311,arl5tI-Kls-nmuw-t-QpRg,https://s3-media3.fl.yelpcdn.com/bphoto/dbFc6Z6Na5zZwdnlOxH1Kw/o.jpg,False,"{'address1': '36 Stoke Newington Road', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'N16 7XJ', 'country': 'GB', 'state': 'XGL', 'display_address': ['36 Stoke Newington Road', 'London N16 7XJ', 'United Kingdom']}",Bardens Boudoir,+442079239223,£,4.0,7,[],https://www.yelp.com/biz/bardens-boudoir-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
41,goodman-london-3,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 51.5013233526302, 'longitude': -0.0183570597905511}",+44 20 7531 0300,8239.01753194869,L0xOqBE22_t76hK8J7Z1kA,https://s3-media3.fl.yelpcdn.com/bphoto/W1ZrgpV5zSaE4TE3Phjpmg/o.jpg,False,"{'address1': '3 South Quay', 'address2': 'Discovery Dock East South Quay', 'address3': '', 'city': 'London', 'zip_code': 'E14 9RU', 'country': 'GB', 'state': 'XGL', 'display_address': ['3 South Quay', 'Discovery Dock East South Quay', 'London E14 9RU', 'United Kingdom']}",Goodman,+442075310300,£££,4.5,42,[],https://www.yelp.com/biz/goodman-london-3?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
42,horn-lane-kebab-and-burger-house-london,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.5162424, 'longitude': -0.2678596}",+44 20 8993 0949,9135.37585848183,Y6ckfbwFT8MhVdgTtFLgJA,https://s3-media4.fl.yelpcdn.com/bphoto/Zpxzc0p84-mQoWiq-K9qlQ/o.jpg,False,"{'address1': '237 Horn Lane', 'address2': 'Acton', 'address3': None, 'city': 'London', 'zip_code': 'W3 9ED', 'country': 'GB', 'state': 'XGL', 'display_address': ['237 Horn Lane', 'Acton', 'London W3 9ED', 'United Kingdom']}",Horn Lane Kebab & Burger House,+442089930949,£££,3.5,3,[],https://www.yelp.com/biz/horn-lane-kebab-and-burger-house-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
43,broncos-worcester-park,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'bbq', 'title': 'Barbeque'}]","{'latitude': 51.3776364205787, 'longitude': -0.239743878674504}",+44 20 8337 1416,16665.58192346489,QcyVDnlYPK7XV8XD7ne38A,https://s3-media2.fl.yelpcdn.com/bphoto/FHyv1Mzr4k7D3RU5XvnoAg/o.jpg,False,"{'address1': '63 Central Road', 'address2': '', 'address3': '', 'city': 'Worcester Park', 'zip_code': 'KT4 8EB', 'country': 'GB', 'state': 'XGL', 'display_address': ['63 Central Road', 'Worcester Park KT4 8EB', 'United Kingdom']}",Bronco's,+442083371416,££,3.5,4,[],https://www.yelp.com/biz/broncos-worcester-park?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
44,the-draft-house-westbridge-london,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]","{'latitude': 51.4783074, 'longitude': -0.1701164}",+44 20 7228 6482,4515.0642794946,LCjA1_ZfBXgGXHQcihKfGg,https://s3-media3.fl.yelpcdn.com/bphoto/np5cqFi6cLMdPypUoIh1iw/o.jpg,False,"{'address1': '74-76 Battersea Bridge Road', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'SW11 3AG', 'country': 'GB', 'state': 'XGL', 'display_address': ['74-76 Battersea Bridge Road', 'London SW11 3AG', 'United Kingdom']}",The Draft House Westbridge,+442072286482,££,4.5,40,[],https://www.yelp.com/biz/the-draft-house-westbridge-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
45,the-shakespeare-london-8,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 51.521775, 'longitude': -0.097271}",+44 20 7253 6116,2855.368878429255,WaBCkWzqMtNB1wOgWTTy_A,https://s3-media4.fl.yelpcdn.com/bphoto/JZ6OIrhFkSwW8k6VkMKR0Q/o.jpg,False,"{'address1': '2 Goswell Road', 'address2': '', 'address3': 'Barbican', 'city': 'London', 'zip_code': 'EC1M 7AA', 'country': 'GB', 'state': 'XGL', 'display_address': ['2 Goswell Road', 'Barbican', 'London EC1M 7AA', 'United Kingdom']}",The Shakespeare,+442072536116,££,3.5,11,[],https://www.yelp.com/biz/the-shakespeare-london-8?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
